codigo_iccs;subtipo_objeto_robado;nombre_objeto;cantidad;calibre;clase_arma;calidad_de;fabricacion;fecha_evento;hora_evento;tipo_lugar;lugar;codigo_zona;codigo_distrito;codigo_circuito;codigo_subcircuito;nombre_zona;nombre_distrito;nombre_circuito;nombre_subcircuito;codigo_provincia;codigo_canton;codigo_parroquia;nombre_provincia;nombre_canton;nombre_parroquia;tipo_delito;delito;modalidad
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;ABANDONADO;IMPORTADA;29/04/2024;23:45;ÁREAS DE ACCESO PUBLICO;MUELLE;ZONA 1;10D02;10D02C13;10D02C13S01;ZONA 1;VALLE DEL AMANECER;PUERTO LAGO;PUERTO LAGO 1;10;1004;100452;IMBABURA;OTAVALO;EUGENIO ESPEJO (CALPAQUI);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;RETENIDO;IMPORTADA;29/04/2024;10:10;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 7;11D01;11D01C12;11D01C12S01;ZONA 7;LOJA;CHONTACRUZ;CHONTACRUZ 1;11;1101;110150;LOJA;LOJA;LOJA;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;29/04/2024;20:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 2;17D11;17D11C12;17D11C12S02;ZONA 2;RUMIÑAHUI - MEJIA;SANGOLQUI;SANGOLQUI 2;17;1705;170550;PICHINCHA;RUMIÐAHUI;SANGOLQUI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO A PERSONAS;ASALTO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;29/04/2024;6:50;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D02;21D02C02;21D02C02S01;ZONA 1;LAGO AGRIO;EL DORADO;EL DORADO 1;21;2101;210150;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO A PERSONAS;ASALTO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;29/04/2024;12:44;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;21D02;21D02C01;21D02C01S02;ZONA 1;LAGO AGRIO;NUEVO SUCUMBIOS;NUEVO SUCUMBIOS 2;21;2101;210150;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;29/04/2024;12:44;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;21D02;21D02C01;21D02C01S02;ZONA 1;LAGO AGRIO;NUEVO SUCUMBIOS;NUEVO SUCUMBIOS 2;21;2101;210150;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;29/04/2024;12:44;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;21D02;21D02C01;21D02C01S02;ZONA 1;LAGO AGRIO;NUEVO SUCUMBIOS;NUEVO SUCUMBIOS 2;21;2101;210150;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;28/04/2024;21:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D01;12D01C08;12D01C08S02;ZONA 5;BABAHOYO;UNIVERSIDAD;UNIVERSIDAD 2;12;1201;120150;LOS RIOS;BABAHOYO;BABAHOYO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;29/04/2024;15:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D06;12D06C03;12D06C03S01;ZONA 5;BUENA FE;BUENA FE OESTE;BUENA FE OESTE 1;12;1210;121050;LOS RIOS;BUENA FE;SAN JACINTO DE BUENA FE;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.008;ARMA DE FUEGO;FUSILES;1;223(5.56 mm);AUTOMÁTICO;ABANDONADO;IMPORTADA;29/04/2024;18:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D03;12D03C05;12D03C05S03;ZONA 5;QUEVEDO;GALO PLAZA;GALO PLAZA 3;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;ABANDONADO;ARTESANAL;30/04/2024;14:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 3;06D05;06D05C01;06D05C01S01;ZONA 3;GUANO;SAN ANDRES;SAN ANDRES 1;6;607;60754;CHIMBORAZO;GUANO;SAN ANDRES;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;30/04/2024;13:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D07;09D07C05;09D07C05S03;ZONA 8;PASCUALES;ORQUIDEAS;ORQUIDEAS 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;ABANDONADO;ARTESANAL;30/04/2024;14:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D08;09D08C04;09D08C04S08;ZONA 8;NUEVA PROSPERINA;FLOR DE BASTION;FLOR DE BASTION 8;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;30/04/2024;19:15;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D06;09D06C04;09D06C04S05;ZONA 8;FLORIDA;JUAN MONTALVO;JUAN MONTALVO 5;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO A PERSONAS;ASALTO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;29/04/2024;23:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D02;09D02C04;09D02C04S01;ZONA 8;ESTEROS;TRINITARIA NORTE;TRINITARIA NORTE 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;30/04/2024;5:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D04;09D04C05;09D04C05S02;ZONA 8;PORTETE;BATALLON DEL SUBURBIO;BATALLON DEL SUBURBIO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;IMPORTADA;29/04/2024;23:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D02;17D02C06;17D02C06S01;ZONA 9;CALDERON;OYACOTO;OYACOTO 1;17;1701;170155;PICHINCHA;QUITO;CALDERON (CARAPUNGO);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;IMPORTADA;29/04/2024;23:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D02;17D02C06;17D02C06S01;ZONA 9;CALDERON;OYACOTO;OYACOTO 1;17;1701;170155;PICHINCHA;QUITO;CALDERON (CARAPUNGO);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;29/04/2024;23:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D02;17D02C06;17D02C06S01;ZONA 9;CALDERON;OYACOTO;OYACOTO 1;17;1701;170155;PICHINCHA;QUITO;CALDERON (CARAPUNGO);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;29/04/2024;23:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D02;17D02C06;17D02C06S01;ZONA 9;CALDERON;OYACOTO;OYACOTO 1;17;1701;170155;PICHINCHA;QUITO;CALDERON (CARAPUNGO);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;29/04/2024;23:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D02;17D02C06;17D02C06S01;ZONA 9;CALDERON;OYACOTO;OYACOTO 1;17;1701;170155;PICHINCHA;QUITO;CALDERON (CARAPUNGO);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;29/04/2024;23:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D02;17D02C06;17D02C06S01;ZONA 9;CALDERON;OYACOTO;OYACOTO 1;17;1701;170155;PICHINCHA;QUITO;CALDERON (CARAPUNGO);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;29/04/2024;23:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D02;17D02C06;17D02C06S01;ZONA 9;CALDERON;OYACOTO;OYACOTO 1;17;1701;170155;PICHINCHA;QUITO;CALDERON (CARAPUNGO);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;RETENIDO;ARTESANAL;29/04/2024;2:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D12;09D12C08;09D12C08S01;ZONA 5;NARANJAL BALAO;VILLA NUEVA;VILLA NUEVA 1;9;911;91153;GUAYAS;NARANJAL;SANTA ROSA DE FLANDES;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ASESINATO;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;RETENIDO;ARTESANAL;29/04/2024;2:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D12;09D12C08;09D12C08S01;ZONA 5;NARANJAL BALAO;VILLA NUEVA;VILLA NUEVA 1;9;911;91153;GUAYAS;NARANJAL;SANTA ROSA DE FLANDES;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ASESINATO;SIN_DATO
05.02.017;ARMA DE FUEGO;SUBAMETRALLADORA;1;9 mm;AUTOMÁTICO;RETENIDO;IMPORTADA;29/04/2024;2:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D12;09D12C08;09D12C08S01;ZONA 5;NARANJAL BALAO;VILLA NUEVA;VILLA NUEVA 1;9;911;91153;GUAYAS;NARANJAL;SANTA ROSA DE FLANDES;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ASESINATO;SIN_DATO
05.02.017;ARMA DE FUEGO;SUBAMETRALLADORA;1;9 mm;AUTOMÁTICO;RETENIDO;ARTESANAL;29/04/2024;2:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D12;09D12C08;09D12C08S01;ZONA 5;NARANJAL BALAO;VILLA NUEVA;VILLA NUEVA 1;9;911;91153;GUAYAS;NARANJAL;SANTA ROSA DE FLANDES;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ASESINATO;SIN_DATO
05.02.014;ARMA DE FUEGO;REPETIDORA;1;OTRO;TIRO A TIRO;RETENIDO;ARTESANAL;29/04/2024;2:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D12;09D12C08;09D12C08S01;ZONA 5;NARANJAL BALAO;VILLA NUEVA;VILLA NUEVA 1;9;911;91153;GUAYAS;NARANJAL;SANTA ROSA DE FLANDES;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ASESINATO;SIN_DATO
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;9 mm;SE DESCONOCE;INCAUTADA;IMPORTADA;30/04/2024;10:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MIXTO-LOJA;ZONA 7;11D01;11D01C05;11D01C05S01;ZONA 7;LOJA;ZAMORA HUAYCO;ZAMORA HUAYCO 1;11;1101;110150;LOJA;LOJA;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;9 mm;SE DESCONOCE;INCAUTADA;IMPORTADA;30/04/2024;10:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MIXTO-LOJA;ZONA 7;11D01;11D01C05;11D01C05S01;ZONA 7;LOJA;ZAMORA HUAYCO;ZAMORA HUAYCO 1;11;1101;110150;LOJA;LOJA;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;9 mm;SE DESCONOCE;INCAUTADA;IMPORTADA;30/04/2024;10:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MIXTO-LOJA;ZONA 7;11D01;11D01C05;11D01C05S01;ZONA 7;LOJA;ZAMORA HUAYCO;ZAMORA HUAYCO 1;11;1101;110150;LOJA;LOJA;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;30/04/2024;15:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D02;13D02C04;13D02C04S01;ZONA 4;MANTA;TARQUI;TARQUI 1;13;1308;130850;MANABI;MANTA;MANTA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO A PERSONAS;ASALTO
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;9 mm;SEMI AUTOMÁTICO;RETENIDO;IMPORTADA;29/04/2024;15:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 2;17D10;17D10C04;17D10C04S01;ZONA 2;CAYAMBE;CANGAGUA;CANGAGUA 1;17;1702;170252;PICHINCHA;CAYAMBE;CANGAHUA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.008;ARMA DE FUEGO;FUSILES;1;OTRO;AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.008;ARMA DE FUEGO;FUSILES;1;OTRO;AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.008;ARMA DE FUEGO;FUSILES;1;OTRO;AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;24/04/2024;19:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
